Date,Tm,X,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Player,RSorPO
2012-04-04,MIA,Home,OKC,W,1,41:30,10,20,0.5,3,7,0.43,11,13,0.85,1,6,7,10,4,1,2,2,34,34.6,Lebron James,Regular Season
2012-04-06,MIA,Home,MEM,L,1,37:38,8,19,0.42,2,6,0.33,3,4,0.75,2,4,6,6,2,0,3,0,21,16.3,Lebron James,Regular Season
2012-04-08,MIA,Home,DET,W,1,32:15,12,22,0.55,1,3,0.33,1,5,0.2,3,1,4,2,0,1,1,1,26,16.9,Lebron James,Regular Season
2012-04-10,MIA,Home,BOS,L,1,40:51,11,23,0.48,1,3,0.33,13,14,0.93,5,2,7,7,1,1,2,3,36,31.4,Lebron James,Regular Season
2012-04-12,MIA,Away,CHI,L,1,47:18,11,24,0.46,3,6,0.5,5,7,0.71,1,5,6,5,1,1,4,1,30,19.8,Lebron James,Regular Season
2012-04-13,MIA,Home,CHA,W,1,28:44,7,16,0.44,0,1,0,5,7,0.71,1,8,9,5,2,1,2,1,19,16.7,Lebron James,Regular Season
2012-04-15,MIA,Away,NYK,W,1,40:15,11,24,0.46,1,6,0.17,6,9,0.67,2,8,10,3,2,0,6,4,29,15.7,Lebron James,Regular Season
2012-04-16,MIA,Away,NJN,W,1,35:12,11,19,0.58,1,2,0.5,14,15,0.93,1,5,6,7,2,1,4,2,37,32.7,Lebron James,Regular Season
2012-04-18,MIA,Home,TOR,W,1,30:12,12,15,0.8,1,1,1,3,4,0.75,0,5,5,4,2,0,5,0,28,23.2,Lebron James,Regular Season
2012-04-19,MIA,Home,CHI,W,1,35:20,8,18,0.44,1,2,0.5,10,12,0.83,0,11,11,6,0,1,1,3,27,22.8,Lebron James,Regular Season
2012-04-22,MIA,Home,HOU,W,1,35:52,11,21,0.52,1,3,0.33,9,10,0.9,1,7,8,5,1,2,5,1,32,24.6,Lebron James,Regular Season
2012-10-30,MIA,Home,BOS,W,1,28:52,10,16,0.62,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,25.1,Lebron James,Regular Season
2012-11-02,MIA,Away,NYK,L,1,36:41,8,16,0.5,2,3,0.67,5,6,0.83,0,7,7,5,0,3,5,2,23,16.5,Lebron James,Regular Season
2012-11-03,MIA,Home,DEN,W,1,39:12,8,17,0.47,0,1,0,4,4,1,1,8,9,11,0,2,0,2,20,22.7,Lebron James,Regular Season
2012-11-05,MIA,Home,PHO,W,1,30:11,10,17,0.59,2,3,0.67,1,3,0.33,3,8,11,1,0,0,3,2,23,15.7,Lebron James,Regular Season
2012-11-07,MIA,Home,BRK,W,1,29:59,7,12,0.58,2,3,0.67,4,4,1,4,8,12,8,1,0,2,1,20,23.8,Lebron James,Regular Season
2012-11-09,MIA,Away,ATL,W,1,35:40,10,17,0.59,0,2,0,1,3,0.33,2,9,11,9,1,0,2,2,21,20.9,Lebron James,Regular Season
2012-11-11,MIA,Away,MEM,L,1,35:43,10,19,0.53,0,1,0,0,4,0,3,7,10,6,2,1,2,2,20,17.4,Lebron James,Regular Season
2012-11-12,MIA,Away,HOU,W,1,39:55,14,26,0.54,5,8,0.62,5,8,0.62,1,9,10,6,0,0,0,1,38,31.4,Lebron James,Regular Season
2012-11-14,MIA,Away,LAC,L,1,41:13,12,23,0.52,0,3,0,6,9,0.67,0,5,5,7,1,2,4,3,30,21.1,Lebron James,Regular Season
2012-11-15,MIA,Away,DEN,W,1,41:57,11,23,0.48,0,1,0,5,6,0.83,1,6,7,12,1,3,4,0,27,24.9,Lebron James,Regular Season
2012-11-17,MIA,Away,PHO,W,1,40:43,8,20,0.4,1,3,0.33,4,7,0.57,0,7,7,3,2,0,1,1,21,13.8,Lebron James,Regular Season
2012-11-21,MIA,Home,MIL,W,1,42:32,11,21,0.52,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,25,Lebron James,Regular Season
2012-11-24,MIA,Home,CLE,W,1,39:58,10,16,0.62,2,5,0.4,8,9,0.89,1,5,6,5,0,1,7,3,30,20.6,Lebron James,Regular Season
2012-11-29,MIA,Home,SAS,W,1,39:06,9,16,0.56,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,22.2,Lebron James,Regular Season
2012-12-01,MIA,Home,BRK,W,1,36:57,8,15,0.53,1,2,0.5,4,6,0.67,1,8,9,6,1,0,2,3,21,18,Lebron James,Regular Season
2012-12-04,MIA,Away,WAS,L,1,42:53,12,24,0.5,1,4,0.25,1,3,0.33,2,11,13,11,3,2,3,1,26,26.6,Lebron James,Regular Season
2012-12-06,MIA,Home,NYK,L,1,38:35,11,20,0.55,3,5,0.6,6,9,0.67,2,8,10,9,3,0,2,0,31,31.3,Lebron James,Regular Season
2012-12-10,MIA,Home,ATL,W,1,40:21,10,16,0.62,1,2,0.5,6,7,0.86,1,6,7,6,2,0,3,0,27,25.1,Lebron James,Regular Season
2012-12-12,MIA,Home,GSW,L,1,42:21,12,23,0.52,2,4,0.5,5,5,1,1,2,3,5,1,0,4,0,31,21.5,Lebron James,Regular Season
2012-12-15,MIA,Home,WAS,W,1,30:33,8,15,0.53,0,3,0,7,11,0.64,0,10,10,5,1,0,2,0,23,19.6,Lebron James,Regular Season
2012-12-18,MIA,Home,MIN,W,1,41:59,8,18,0.44,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,25.5,Lebron James,Regular Season
2012-12-20,MIA,Away,DAL,W,1,30:55,9,13,0.69,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,21,Lebron James,Regular Season
2012-12-22,MIA,Home,UTA,W,1,37:30,11,20,0.55,1,1,1,7,10,0.7,1,8,9,7,0,0,4,0,30,23.2,Lebron James,Regular Season
2012-12-25,MIA,Home,OKC,W,1,41:52,12,20,0.6,0,3,0,5,5,1,3,5,8,9,2,1,3,3,29,28.2,Lebron James,Regular Season
2012-12-26,MIA,Away,CHA,W,1,38:35,9,19,0.47,2,4,0.5,7,8,0.88,2,10,12,8,4,2,3,1,27,28.9,Lebron James,Regular Season
2012-12-28,MIA,Away,DET,L,1,44:19,15,22,0.68,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,34.2,Lebron James,Regular Season
2012-12-29,MIA,Away,MIL,L,1,36:29,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,18.6,Lebron James,Regular Season
2012-12-31,MIA,Away,ORL,W,1,47:53,10,22,0.45,1,6,0.17,15,16,0.94,1,7,8,11,1,0,3,2,36,31.9,Lebron James,Regular Season
2013-01-02,MIA,Home,DAL,W,1,42:01,11,20,0.55,1,3,0.33,9,11,0.82,1,11,12,9,3,1,4,0,32,31.6,Lebron James,Regular Season
2013-01-04,MIA,Home,CHI,L,1,41:05,8,14,0.57,1,5,0.2,13,16,0.81,0,6,6,2,1,0,2,2,30,23.6,Lebron James,Regular Season
2013-01-06,MIA,Home,WAS,W,1,34:57,9,17,0.53,2,3,0.67,4,4,1,1,1,2,7,0,1,1,0,24,21.3,Lebron James,Regular Season
2013-01-08,MIA,Away,IND,L,1,42:36,10,20,0.5,1,1,1,1,4,0.25,3,7,10,4,1,2,7,2,22,12.4,Lebron James,Regular Season
2013-01-10,MIA,Away,POR,L,1,42:39,6,16,0.38,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,11.8,Lebron James,Regular Season
2013-01-12,MIA,Away,SAC,W,1,29:08,7,10,0.7,0,1,0,6,7,0.86,1,4,5,7,5,2,1,0,20,27.6,Lebron James,Regular Season
2013-01-14,MIA,Away,UTA,L,1,43:41,13,19,0.68,2,4,0.5,4,4,1,1,3,4,6,3,2,3,5,32,29.1,Lebron James,Regular Season
2013-01-16,MIA,Away,GSW,W,1,30:32,11,20,0.55,1,5,0.2,2,3,0.67,1,6,7,10,1,0,1,2,25,23.7,Lebron James,Regular Season
2013-01-17,MIA,Away,LAL,W,1,42:04,17,25,0.68,1,2,0.5,4,4,1,0,7,7,8,3,1,2,2,39,36.9,Lebron James,Regular Season
2013-01-23,MIA,Home,TOR,W,1,44:50,12,23,0.52,1,5,0.2,6,7,0.86,1,9,10,11,0,0,3,1,31,27,Lebron James,Regular Season
2013-01-25,MIA,Home,DET,W,1,33:01,9,14,0.64,0,1,0,5,6,0.83,1,6,7,7,1,0,2,0,23,22.8,Lebron James,Regular Season
2013-01-27,MIA,Away,BOS,L,1,51:56,14,31,0.45,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,3,34,27.9,Lebron James,Regular Season
2013-01-30,MIA,Away,BRK,W,1,34:17,10,18,0.56,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,2,24,19.8,Lebron James,Regular Season
2013-02-01,MIA,Away,IND,L,1,41:58,9,17,0.53,1,3,0.33,9,11,0.82,1,5,6,3,1,1,3,4,28,20.3,Lebron James,Regular Season
2013-02-03,MIA,Away,TOR,W,1,39:44,10,16,0.62,1,2,0.5,9,11,0.82,0,8,8,7,2,0,3,1,30,27.9,Lebron James,Regular Season
2013-02-06,MIA,Home,HOU,W,1,36:37,11,18,0.61,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,2,32,24.9,Lebron James,Regular Season
2013-02-08,MIA,Home,LAC,W,1,30:59,9,11,0.82,4,5,0.8,8,11,0.73,1,4,5,6,0,2,5,3,30,26,Lebron James,Regular Season
2013-02-10,MIA,Home,LAL,W,1,36:15,12,18,0.67,1,2,0.5,7,8,0.88,1,6,7,4,3,0,4,4,32,26.5,Lebron James,Regular Season
2013-02-12,MIA,Home,POR,W,1,38:45,11,15,0.73,1,3,0.33,7,8,0.88,0,6,6,9,3,2,1,0,30,35,Lebron James,Regular Season
2013-02-14,MIA,Away,OKC,W,1,40:02,14,24,0.58,4,8,0.5,7,9,0.78,3,9,12,7,2,0,4,3,39,33.5,Lebron James,Regular Season
2013-02-20,MIA,Away,ATL,W,1,39:31,8,15,0.53,1,4,0.25,7,8,0.88,0,6,6,11,4,0,2,1,24,27.4,Lebron James,Regular Season
2013-02-21,MIA,Away,CHI,W,1,34:29,11,15,0.73,1,4,0.25,3,3,1,1,11,12,7,2,0,4,2,26,26,Lebron James,Regular Season
2013-02-23,MIA,Away,PHI,W,1,31:30,7,12,0.58,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,20.7,Lebron James,Regular Season
2013-02-24,MIA,Home,CLE,W,1,38:51,10,19,0.53,0,1,0,8,11,0.73,2,1,3,8,1,0,2,0,28,23.8,Lebron James,Regular Season
2013-02-26,MIA,Home,SAC,W,1,47:45,14,23,0.61,1,2,0.5,11,12,0.92,3,5,8,16,2,1,2,1,40,44.2,Lebron James,Regular Season
2013-03-01,MIA,Home,MEM,W,1,42:06,4,14,0.29,2,4,0.5,8,12,0.67,1,7,8,10,2,1,1,1,18,19.3,Lebron James,Regular Season
2013-03-03,MIA,Away,NYK,W,1,42:50,12,23,0.52,2,6,0.33,3,6,0.5,3,8,11,7,3,1,2,1,29,27.2,Lebron James,Regular Season
2013-03-04,MIA,Away,MIN,W,1,34:53,9,16,0.56,1,4,0.25,1,1,1,1,9,10,4,3,2,7,3,20,14.8,Lebron James,Regular Season
2013-03-06,MIA,Home,ORL,W,1,38:13,7,14,0.5,1,6,0.17,11,12,0.92,0,3,3,2,0,1,2,0,26,19.6,Lebron James,Regular Season
2013-03-08,MIA,Home,PHI,W,1,34:14,10,17,0.59,2,3,0.67,3,5,0.6,3,7,10,5,1,2,3,2,25,22.6,Lebron James,Regular Season
2013-03-12,MIA,Home,ATL,W,1,30:07,3,11,0.27,0,2,0,9,12,0.75,3,4,7,7,2,0,4,1,15,13.1,Lebron James,Regular Season
2013-03-13,MIA,Away,PHI,W,1,37:14,8,19,0.42,1,4,0.25,10,12,0.83,2,5,7,8,2,1,4,1,27,22.9,Lebron James,Regular Season
2013-03-15,MIA,Away,MIL,W,1,38:14,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,1,28,22.2,Lebron James,Regular Season
2013-03-17,MIA,Away,TOR,W,1,33:50,6,12,0.5,2,6,0.33,8,11,0.73,1,11,12,8,2,0,3,1,22,23,Lebron James,Regular Season
2013-03-18,MIA,Away,BOS,W,1,42:15,16,29,0.55,1,4,0.25,4,6,0.67,1,6,7,12,2,2,5,3,37,30.4,Lebron James,Regular Season
2013-03-20,MIA,Away,CLE,W,1,42:19,8,22,0.36,3,7,0.43,6,8,0.75,7,5,12,10,3,2,4,1,25,25.4,Lebron James,Regular Season
2013-03-22,MIA,Home,DET,W,1,39:53,12,15,0.8,1,1,1,4,6,0.67,1,7,8,8,2,1,3,1,29,30.2,Lebron James,Regular Season
2013-03-24,MIA,Home,CHA,W,1,34:10,11,14,0.79,0,1,0,10,11,0.91,0,8,8,10,3,3,4,0,32,36.7,Lebron James,Regular Season
2013-03-27,MIA,Away,CHI,L,1,39:56,11,17,0.65,2,5,0.4,8,11,0.73,0,7,7,3,2,4,4,1,32,27.9,Lebron James,Regular Season
2013-03-29,MIA,Away,NOH,W,1,32:13,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,0,36,30.8,Lebron James,Regular Season
2013-04-06,MIA,Home,PHI,W,1,29:42,12,17,0.71,1,2,0.5,2,2,1,0,4,4,5,1,0,1,1,27,24.2,Lebron James,Regular Season
2013-04-09,MIA,Home,MIL,W,1,30:04,11,16,0.69,0,1,0,6,6,1,1,6,7,7,2,1,3,0,28,28.3,Lebron James,Regular Season
2013-04-14,MIA,Home,CHI,W,1,34:51,7,12,0.58,1,1,1,9,12,0.75,0,7,7,6,1,0,3,2,24,20.7,Lebron James,Regular Season
2013-10-29,MIA,Home,CHI,W,1,38:01,5,11,0.45,0,1,0,7,9,0.78,0,6,6,8,1,0,2,0,17,16.9,Lebron James,Regular Season
2013-10-30,MIA,Away,PHI,L,1,36:38,9,17,0.53,4,7,0.57,3,4,0.75,0,4,4,13,0,0,4,3,25,21.4,Lebron James,Regular Season
2013-11-01,MIA,Away,BRK,L,1,42:14,11,19,0.58,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,2,26,19.9,Lebron James,Regular Season
2013-11-03,MIA,Home,WAS,W,1,34:41,9,14,0.64,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,2,25,17,Lebron James,Regular Season
2013-11-05,MIA,Away,TOR,W,1,36:01,13,20,0.65,1,3,0.33,8,8,1,2,6,8,8,0,1,1,2,35,33.9,Lebron James,Regular Season
2013-11-07,MIA,Home,LAC,W,1,37:09,6,13,0.46,1,3,0.33,5,9,0.56,0,5,5,6,1,0,4,4,18,10.8,Lebron James,Regular Season
2013-11-12,MIA,Home,MIL,W,1,29:58,13,21,0.62,4,7,0.57,3,6,0.5,0,3,3,2,0,0,3,0,33,21.6,Lebron James,Regular Season
2013-11-15,MIA,Home,DAL,W,1,36:58,14,18,0.78,1,1,1,10,11,0.91,0,6,6,4,1,0,6,0,39,31.2,Lebron James,Regular Season
2013-11-20,MIA,Away,ORL,W,1,29:05,5,11,0.45,0,2,0,11,11,1,1,5,6,7,1,1,4,0,21,20.1,Lebron James,Regular Season
2013-11-23,MIA,Home,ORL,W,1,37:35,7,13,0.54,3,6,0.5,5,7,0.71,0,9,9,7,3,0,3,0,22,22.5,Lebron James,Regular Season
2013-11-25,MIA,Home,PHO,W,1,33:21,11,14,0.79,2,4,0.5,11,11,1,0,5,5,4,1,1,4,0,35,31.6,Lebron James,Regular Season
2013-11-27,MIA,Away,CLE,W,1,37:06,9,19,0.47,1,3,0.33,9,11,0.82,0,8,8,8,3,0,1,3,28,26.3,Lebron James,Regular Season
2013-11-29,MIA,Away,TOR,W,1,36:27,10,17,0.59,3,5,0.6,4,6,0.67,1,5,6,3,1,1,3,2,27,20.5,Lebron James,Regular Season
2013-12-01,MIA,Home,CHA,W,1,38:16,8,13,0.62,1,3,0.33,9,10,0.9,0,5,5,4,1,1,3,0,26,22.7,Lebron James,Regular Season
2013-12-03,MIA,Home,DET,L,1,36:58,8,15,0.53,2,5,0.4,5,8,0.62,3,2,5,6,2,1,6,2,23,17.3,Lebron James,Regular Season
2013-12-05,MIA,Away,CHI,L,1,33:18,7,17,0.41,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,15.2,Lebron James,Regular Season
2013-12-08,MIA,Away,DET,W,1,35:01,10,15,0.67,0,2,0,4,5,0.8,1,6,7,9,2,0,6,2,24,21.1,Lebron James,Regular Season
2013-12-10,MIA,Away,IND,L,1,38:32,6,16,0.38,1,4,0.25,4,6,0.67,1,13,14,6,2,0,5,3,17,12,Lebron James,Regular Season
2013-12-14,MIA,Home,CLE,W,1,40:37,9,12,0.75,0,2,0,7,10,0.7,2,7,9,9,4,0,2,2,25,30,Lebron James,Regular Season
2013-12-16,MIA,Home,UTA,W,1,33:49,13,17,0.76,0,1,0,4,5,0.8,1,8,9,9,1,0,3,1,30,29.9,Lebron James,Regular Season
2013-12-18,MIA,Home,IND,W,1,36:14,8,14,0.57,1,3,0.33,7,7,1,0,9,9,7,3,0,3,3,24,23.8,Lebron James,Regular Season
2013-12-20,MIA,Home,SAC,W,1,30:40,8,11,0.73,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,21.6,Lebron James,Regular Season
2013-12-23,MIA,Home,ATL,W,1,45:38,16,28,0.57,4,9,0.44,2,6,0.33,4,4,8,6,2,0,0,2,38,32.6,Lebron James,Regular Season
2013-12-25,MIA,Away,LAL,W,1,35:48,7,14,0.5,0,4,0,5,9,0.56,0,8,8,4,0,0,2,2,19,12.8,Lebron James,Regular Season
2013-12-27,MIA,Away,SAC,L,1,43:43,12,23,0.52,4,9,0.44,5,6,0.83,0,8,8,8,0,0,2,3,33,26.1,Lebron James,Regular Season
2013-12-30,MIA,Away,DEN,W,1,39:44,8,15,0.53,5,9,0.56,5,8,0.62,1,5,6,10,0,1,4,0,26,23.4,Lebron James,Regular Season
2014-01-02,MIA,Home,GSW,L,1,39:34,10,16,0.62,1,4,0.25,5,8,0.62,0,5,5,5,0,1,8,0,26,15.3,Lebron James,Regular Season
2014-01-04,MIA,Away,ORL,W,1,35:55,5,13,0.38,0,1,0,5,8,0.62,1,7,8,8,1,0,3,1,15,12.7,Lebron James,Regular Season
2014-01-07,MIA,Home,NOP,W,1,35:15,13,22,0.59,3,6,0.5,3,3,1,1,2,3,5,2,0,3,1,32,25.2,Lebron James,Regular Season
2014-01-09,MIA,Away,NYK,L,1,41:25,12,17,0.71,1,4,0.25,7,11,0.64,0,5,5,6,1,1,6,2,32,23.9,Lebron James,Regular Season
2014-01-10,MIA,Away,BRK,L,1,49:22,12,21,0.57,2,5,0.4,10,12,0.83,3,4,7,5,0,0,4,6,36,25.7,Lebron James,Regular Season
2014-01-15,MIA,Away,WAS,L,1,41:04,8,18,0.44,0,4,0,9,10,0.9,2,6,8,7,2,0,4,1,25,20.9,Lebron James,Regular Season
2014-01-17,MIA,Away,PHI,W,1,36:31,7,13,0.54,0,1,0,7,8,0.88,1,7,8,10,2,1,3,3,21,22.6,Lebron James,Regular Season
2014-01-18,MIA,Away,CHA,W,1,44:52,13,25,0.52,0,3,0,8,10,0.8,2,6,8,6,1,0,2,4,34,25.7,Lebron James,Regular Season
2014-01-20,MIA,Away,ATL,L,1,38:43,11,21,0.52,3,7,0.43,5,8,0.62,1,3,4,6,1,0,3,1,30,21.9,Lebron James,Regular Season
2014-01-21,MIA,Home,BOS,W,1,38:48,10,19,0.53,0,4,0,9,11,0.82,1,7,8,4,2,0,3,1,29,23.1,Lebron James,Regular Season
2014-01-23,MIA,Home,LAL,W,1,37:18,9,15,0.6,2,4,0.5,7,13,0.54,2,11,13,6,1,0,5,1,27,22.2,Lebron James,Regular Season
2014-01-26,MIA,Home,SAS,W,1,27:43,8,15,0.53,1,3,0.33,1,1,1,0,7,7,6,1,0,4,4,18,12.4,Lebron James,Regular Season
2014-01-29,MIA,Home,OKC,L,1,42:10,12,20,0.6,1,5,0.2,9,9,1,1,2,3,3,0,0,3,1,34,24.8,Lebron James,Regular Season
2014-02-01,MIA,Away,NYK,W,1,39:06,13,22,0.59,1,3,0.33,3,6,0.5,1,7,8,7,6,0,2,3,30,29.1,Lebron James,Regular Season
2014-02-03,MIA,Home,DET,W,1,38:19,9,19,0.47,0,3,0,6,8,0.75,1,7,8,11,2,2,1,1,24,26,Lebron James,Regular Season
2014-02-05,MIA,Away,LAC,W,1,40:47,11,20,0.55,3,7,0.43,6,8,0.75,1,7,8,12,3,1,7,2,31,27.7,Lebron James,Regular Season
2014-02-08,MIA,Away,UTA,L,1,39:21,4,13,0.31,1,6,0.17,4,6,0.67,0,7,7,5,0,0,5,2,13,4.5,Lebron James,Regular Season
2014-02-11,MIA,Away,PHO,W,1,40:59,12,22,0.55,2,5,0.4,11,14,0.79,1,8,9,3,5,0,4,2,37,30.6,Lebron James,Regular Season
2014-02-12,MIA,Away,GSW,W,1,42:16,14,26,0.54,4,8,0.5,4,7,0.57,1,12,13,9,2,0,2,1,36,32.4,Lebron James,Regular Season
2014-02-18,MIA,Away,DAL,W,1,38:28,16,23,0.7,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,2,42,37.4,Lebron James,Regular Season
2014-02-20,MIA,Away,OKC,W,1,33:24,15,22,0.68,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,1,33,22.6,Lebron James,Regular Season
2014-02-27,MIA,Home,NYK,W,1,36:38,13,19,0.68,1,2,0.5,4,6,0.67,0,4,4,4,0,0,1,0,31,25.1,Lebron James,Regular Season
2014-03-01,MIA,Home,ORL,W,1,31:13,8,12,0.67,0,2,0,4,5,0.8,1,8,9,7,4,0,2,1,20,24,Lebron James,Regular Season
2014-03-03,MIA,Home,CHA,W,1,41:12,22,33,0.67,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,2,61,48.8,Lebron James,Regular Season
2014-03-04,MIA,Away,HOU,L,1,36:38,9,18,0.5,0,3,0,4,6,0.67,1,0,1,6,3,0,1,1,22,18.7,Lebron James,Regular Season
2014-03-06,MIA,Away,SAS,L,1,38:04,6,18,0.33,0,3,0,7,9,0.78,3,5,8,7,2,0,5,5,19,11.5,Lebron James,Regular Season
2014-03-12,MIA,Home,BRK,L,1,38:03,6,13,0.46,1,4,0.25,6,9,0.67,0,5,5,7,3,0,5,1,19,15.1,Lebron James,Regular Season
2014-03-14,MIA,Home,DEN,L,1,39:50,8,17,0.47,0,4,0,5,7,0.71,0,6,6,6,1,0,4,3,21,13.3,Lebron James,Regular Season
2014-03-16,MIA,Home,HOU,W,1,42:52,8,17,0.47,1,3,0.33,7,8,0.88,0,5,5,6,2,0,5,3,24,16.4,Lebron James,Regular Season
2014-03-18,MIA,Away,CLE,W,1,41:40,14,19,0.74,6,8,0.75,9,13,0.69,0,6,6,4,2,3,0,1,43,42,Lebron James,Regular Season
2014-03-21,MIA,Home,MEM,W,1,38:01,7,14,0.5,0,2,0,1,2,0.5,1,5,6,7,2,1,3,0,15,14.4,Lebron James,Regular Season
2014-03-22,MIA,Away,NOP,L,1,41:59,10,18,0.56,2,4,0.5,3,3,1,1,7,8,9,0,1,3,1,25,22.8,Lebron James,Regular Season
2014-03-24,MIA,Home,POR,W,1,38:22,13,23,0.57,0,1,0,6,9,0.67,4,2,6,5,4,0,5,2,32,25,Lebron James,Regular Season
2014-03-26,MIA,Away,IND,L,1,43:24,11,19,0.58,2,6,0.33,14,15,0.93,0,8,8,5,0,0,6,3,38,27.4,Lebron James,Regular Season
2014-03-28,MIA,Away,DET,W,1,29:46,7,13,0.54,1,3,0.33,2,2,1,2,8,10,12,1,0,1,0,17,22.9,Lebron James,Regular Season
2014-03-29,MIA,Away,MIL,W,1,30:03,5,10,0.5,1,3,0.33,2,4,0.5,2,5,7,2,0,0,4,1,13,7.1,Lebron James,Regular Season
2014-03-31,MIA,Home,TOR,W,1,38:53,11,20,0.55,1,6,0.17,9,11,0.82,0,7,7,8,1,0,6,2,32,23.5,Lebron James,Regular Season
2014-04-02,MIA,Home,MIL,W,1,29:21,7,12,0.58,1,3,0.33,2,5,0.4,0,4,4,8,1,1,2,0,17,16.7,Lebron James,Regular Season
2014-04-04,MIA,Home,MIN,L,1,47:57,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,5,34,26.6,Lebron James,Regular Season
2014-04-06,MIA,Home,NYK,W,1,42:47,13,22,0.59,3,7,0.43,9,12,0.75,0,5,5,6,1,0,5,0,38,28.3,Lebron James,Regular Season
2014-04-08,MIA,Home,BRK,L,1,37:08,9,16,0.56,0,3,0,11,14,0.79,1,9,10,6,2,0,3,0,29,26.8,Lebron James,Regular Season
2014-04-09,MIA,Away,MEM,L,1,41:22,14,23,0.61,3,5,0.6,6,7,0.86,1,5,6,5,2,0,5,1,37,28.4,Lebron James,Regular Season
2014-04-11,MIA,Home,IND,W,1,34:52,11,20,0.55,2,4,0.5,12,13,0.92,1,5,6,1,1,1,2,1,36,28.2,Lebron James,Regular Season
2014-04-12,MIA,Away,ATL,L,1,37:21,10,22,0.45,3,7,0.43,4,8,0.5,3,5,8,5,0,1,3,2,27,18,Lebron James,Regular Season
2014-10-30,CLE,Home,NYK,L,1,43:14,5,15,0.33,1,5,0.2,6,7,0.86,0,5,5,4,0,0,8,3,17,3.2,Lebron James,Regular Season
2014-10-31,CLE,Away,CHI,W,1,41:40,14,30,0.47,1,3,0.33,7,9,0.78,1,7,8,5,4,1,3,1,36,27.4,Lebron James,Regular Season
2014-11-04,CLE,Away,POR,L,1,34:56,4,12,0.33,2,4,0.5,1,1,1,1,6,7,7,1,0,3,2,11,8.8,Lebron James,Regular Season
2014-11-05,CLE,Away,UTA,L,1,42:02,8,18,0.44,3,5,0.6,12,12,1,0,3,3,4,3,0,4,2,31,23.5,Lebron James,Regular Season
2014-11-07,CLE,Away,DEN,W,1,39:38,8,18,0.44,1,5,0.2,5,6,0.83,0,7,7,11,1,1,3,1,22,20.3,Lebron James,Regular Season
2014-11-10,CLE,Home,NOP,W,1,40:26,9,17,0.53,1,3,0.33,13,17,0.76,2,9,11,9,1,1,4,1,32,29.8,Lebron James,Regular Season
2014-11-14,CLE,Away,BOS,W,1,40:51,16,27,0.59,3,8,0.38,6,9,0.67,0,4,4,7,0,1,3,4,41,29.5,Lebron James,Regular Season
2014-11-15,CLE,Home,ATL,W,1,28:54,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,27.2,Lebron James,Regular Season
2014-11-17,CLE,Home,DEN,L,1,40:34,8,18,0.44,1,4,0.25,5,7,0.71,0,9,9,5,0,2,4,2,22,14.6,Lebron James,Regular Season
2014-11-19,CLE,Home,SAS,L,1,34:06,6,17,0.35,2,3,0.67,1,1,1,3,3,6,9,1,1,5,3,15,10.3,Lebron James,Regular Season
2014-11-21,CLE,Away,WAS,L,1,39:02,8,21,0.38,2,7,0.29,4,7,0.57,3,1,4,4,1,1,3,0,22,13.2,Lebron James,Regular Season
2014-11-22,CLE,Home,TOR,L,1,37:17,6,12,0.5,1,4,0.25,2,3,0.67,0,1,1,10,1,1,5,2,15,11.8,Lebron James,Regular Season
2014-11-24,CLE,Home,ORL,W,1,31:00,9,17,0.53,2,4,0.5,9,11,0.82,1,3,4,11,3,0,1,0,29,31.2,Lebron James,Regular Season
2014-11-26,CLE,Home,WAS,W,1,36:05,7,14,0.5,1,5,0.2,14,17,0.82,1,9,10,8,3,0,4,3,29,27.6,Lebron James,Regular Season
2014-11-29,CLE,Home,IND,W,1,31:44,9,18,0.5,0,1,0,1,2,0.5,0,2,2,7,1,0,3,1,19,12.7,Lebron James,Regular Season
